def	fit	ion	x0	tag	sumFormula	x_Lo	x_Hi	d2_Ctr	d2_Lo	d2_Hi	d1_Ctr	d1_Lo	d1_Hi	d0_Ctr	d0_Lo	d0_Hi	calFac	calUnit	charge	ionizFrac	fragOf	isotopeOf	comments	standards	families	baseline	intCalIn

1	1	<unknown0071>	225.060092			225.0433	225.0769																				

1	1	<unknown0072>	225.081261			225.0645	225.0980																				

1	1	<unknown0073>	225.120399			225.1036	225.1372																				

1	1	<unknown0074>	225.160620			225.1438	225.1774																				

1	1	(NH4)C9H4O6	226.035162		C9H8NO6	226.0184	226.0520		0.00																		

1	1	(NH4)C6H8O8	226.056291		C6H12NO8	226.0394	226.0731		0.00																		

1	1	C7H14O8	226.068867		C7H14O8	226.0521	226.0858		0.00																		

1	1	(NH3)(NH4)C7H11O6	226.116486		C7H18N2O6	226.0997	226.1333		0.00																		

1	1	(NH4)C12H16O3	226.144318		C12H20NO3	226.1276	226.1612		0.00																		

1	1	C10H26O5	226.178024		C10H26O5	226.1612	226.1949		0.00																		

1	1	<unknown0075>	227.058936			227.0420	227.0758																				

1	1	<unknown0076>	227.075960			227.0591	227.0929																				

1	1	<unknown0077>	227.106704			227.0898	227.1236																				

1	1	<unknown0078>	227.157980			227.1411	227.1749																				

1	1	<unknown0079>	227.196143			227.1792	227.2131																				

1	1	<unknown0080>	228.061062			228.0441	228.0780																				

1	1	<unknown0081>	228.081585			228.0646	228.0986																				

1	1	<unknown0082>	228.122709			228.1057	228.1397																				

1	1	<unknown0083>	228.160062			228.1431	228.1770																				

1	1	<unknown0084>	228.197462			228.1805	228.2144																				

1	1	<unknown0085>	229.052324			229.0353	229.0694																				

1	1	<unknown0086>	229.081975			229.0649	229.0990																				

1	1	<unknown0087>	229.119571			229.1025	229.1366																				

1	1	<unknown0088>	229.164918			229.1479	229.1820																				

1	1	<unknown0089>	229.204739			229.1877	229.2218																				

1	1	<unknown0090>	230.070415			230.0533	230.0875																				

1	1	<unknown0091>	230.132364			230.1153	230.1495																				

1	1	<unknown0092>	230.173194			230.1561	230.1903																				

1	1	<unknown0093>	230.210522			230.1934	230.2276																				

1	1	<unknown0094>	230.248735			230.2316	230.2659																				

1	1	<unknown0095>	231.060433			231.0433	231.0776																				

1	1	<unknown0096>	231.084768			231.0676	231.1019																				

1	1	<unknown0097>	231.103275			231.0861	231.1204																				

1	1	<unknown0098>	231.141639			231.1245	231.1588																				

1	1	<unknown0099>	231.187212			231.1700	231.2044																				

1	1	(NH4)C9H10O6	232.082112		C9H14NO6	232.0649	232.0994		0.00																		

1	1	C10H16O6	232.094688		C10H16O6	232.0774	232.1119		0.00																		

1	1	(NH4)C10H14O5	232.118498		C10H18NO5	232.1013	232.1357		0.00																		

1	1	(NH4)C11H18O4	232.154883		C11H22NO4	232.1377	232.1722		0.00																		

1	1	(NH4)C12H22O3	232.191269		C12H26NO3	232.1740	232.2085		0.00																		

1	1	(NH3)(NH4)C8H6O6	233.077361		C8H13N2O6	233.0601	233.0947		0.00																		

1	1	(NH4)C9H11O6	233.089937		C9H15NO6	233.0726	233.1073		0.00																		

1	1	(NH4)C10H15O5	233.126323		C10H19NO5	233.1090	233.1436		0.00																		

1	1	(NH4)C11H19O4	233.162708		C11H23NO4	233.1454	233.1800		0.00																		

1	1	(NH4)C12H23O3	233.199094		C12H27NO3	233.1818	233.2164		0.00																		

1	1	(NH4)C5H12O9	234.082506		C5H16NO9	234.0651	234.0999		0.00																		

1	1	(NH4)C9H12O6	234.097762		C9H16NO6	234.0804	234.1152		0.00																		

1	1	(NH4)C10H16O5	234.134148		C10H20NO5	234.1168	234.1516		0.00																		

1	1	(NH4)C12H24O3+	234.206370		C12H28NO3	234.1890	234.2237												1								

1	1	C9H15O7	235.081778		C9H15O7	235.0643	235.0991		0.00																		

1	1	(NH3)(NH4)C8H8O6	235.093011		C8H15N2O6	235.0756	235.1105		0.00																		

1	1	(NH3)(NH4)C13H12O2+	235.144104		C13H19N2O2	235.1266	235.1615		0.00																		

1	1	(NH3)(NH4)C14H16O+	235.180490		C14H23N2O	235.1630	235.1979		0.00																		

1	1	(NH3)(NH4)C11H20O3	235.202168		C11H27N2O3	235.1847	235.2195		0.00																		

1	1	C12H12O5+	236.067925		C12H12O5	236.0504	236.0854		0.00																		

1	1	(NH4)C8H10O7	236.077027		C8H14NO7	236.0595	236.0945		0.00																		

1	1	(NH4)C10H18O5	236.149798		C10H22NO5	236.1323	236.1673		0.00																		

1	1	(NH3)(NH4)C7H6O7	237.072276		C7H13N2O7	237.0548	237.0899		0.00																		

1	1	(NH4)C14H19O2	237.172879		C14H23NO2	237.1554	237.1905		0.00																		

1	1	C8H14O8+	238.068319		C8H14O8	238.0507	238.0860		0.00																		

1	1	(NH4)C8H12O7+	238.092128		C8H16NO7	238.0746	238.1098		0.00																		

1	1	(NH4)C9H16O6	238.129062		C9H20NO6	238.1114	238.1467		0.00																		

1	1	(NH4)C10H20O5+	238.164899		C10H24NO5	238.1472	238.1825		0.00																		

1	1	(NH4)C15H24O	238.217089		C15H28NO	238.1995	238.2348		0.00																		

1	1	<unknown0100>	239.069084			239.0514	239.0868																				

1	1	<unknown0101>	239.085675			239.0680	239.1034																				

1	1	<unknown0102>	239.131252			239.1136	239.1490																				

1	1	<unknown0103>	239.170438			239.1527	239.1881																				

1	1	<unknown0104>	239.215205			239.1975	239.2329																				

1	1	<unknown0105>	240.051806			240.0340	240.0696																				

1	1	<unknown0106>	240.082797			240.0650	240.1006																				

1	1	<unknown0107>	240.115429			240.0977	240.1332																				

1	1	<unknown0108>	240.143326			240.1256	240.1611																				

1	1	<unknown0109>	240.200047			240.1823	240.2178																				

1	1	<unknown0110>	241.046482			241.0287	241.0643																				

1	1	<unknown0111>	241.071188			241.0534	241.0890																				

1	1	<unknown0112>	241.114735			241.0969	241.1326																				

1	1	<unknown0113>	241.156754			241.1389	241.1746																				

1	1	<unknown0114>	241.209263			241.1914	241.2271																				

1	1	(NH4)C6H8O9+	242.050657		C6H12NO9	242.0328	242.0685		0.00																		

1	1	C7H14O9	242.063782		C7H14O9	242.0459	242.0817		0.00																		

1	1	C11H14O6+	242.078490		C11H14O6	242.0606	242.0964		0.00																		

1	1	(NH4)C8H16O7	242.123977		C8H20NO7	242.1061	242.1419		0.00																		

1	1	(NH4)C13H20O3	242.175619		C13H24NO3	242.1577	242.1935		0.00																		

1	1	<unknown0115>	243.062083			243.0441	243.0800																				

1	1	<unknown0116>	243.080103			243.0621	243.0981																				

1	1	<unknown0117>	243.134021			243.1161	243.1520																				

1	1	<unknown0118>	243.182084			243.1641	243.2001																				

1	1	<unknown0119>	243.222776			243.2048	243.2407																				

1	1	<unknown0120>	244.056806			244.0388	244.0748																				

1	1	<unknown0121>	244.116908			244.0989	244.1349																				

1	1	<unknown0122>	244.183863			244.1658	244.2019																				

1	1	<unknown0123>	244.225069			244.2070	244.2431																				

1	1	(NH4)C15H30O+	244.263491		C15H34NO	244.2455	244.2815		0.00																		

1	1	<unknown0125>	245.055338			245.0372	245.0734																				

1	1	<unknown0126>	245.100355			245.0823	245.1184																				

1	1	<unknown0127>	245.161494			245.1434	245.1796																				

1	1	<unknown0128>	245.216559			245.1985	245.2347																				

1	1	<unknown0129>	245.258584			245.2405	245.2767																				

1	1	<unknown0130>	246.031415			246.0133	246.0496																				

1	1	<unknown0131>	246.076236			246.0581	246.0944																				

1	1	<unknown0132>	246.117105			246.0989	246.1353																				

1	1	<unknown0133>	246.169825			246.1517	246.1880																				

1	1	<unknown0134>	246.217351			246.1992	246.2355																				

1	1	<unknown0135>	247.073504			247.0553	247.0917																				

1	1	<unknown0136>	247.093911			247.0757	247.1121																				

1	1	<unknown0137>	247.139175			247.1209	247.1574																				

1	1	<unknown0138>	247.178396			247.1602	247.1966																				

1	1	<unknown0139>	247.214572			247.1963	247.2328																				

1	1	C9H12O8+	248.052669		C9H12O8	248.0344	248.0710		0.00																		

1	1	(NH4)C9H10O7+	248.076478		C9H14NO7	248.0582	248.0948		0.00																		

1	1	C10H16O7+	248.089054		C10H16O7	248.0708	248.1074		0.00																		

1	1	(NH4)C10H14O6	248.113412		C10H18NO6	248.0951	248.1317		0.00																		

1	1	(NH4)C11H18O5	248.149798		C11H22NO5	248.1315	248.1681		0.00																		

1	1	(NH4)C12H22O4	248.186183		C12H26NO4	248.1679	248.2045		0.00																		

1	1	<unknown0140>	249.078679			249.0603	249.0970																				

1	1	<unknown0141>	249.110511			249.0922	249.1289																				

1	1	<unknown0142>	249.153692			249.1353	249.1721																				

1	1	<unknown0143>	249.191947			249.1736	249.2103																				

1	1	<unknown0144>	249.228712			249.2103	249.2471																				

1	1	(NH4)C8H8O8+	250.055743		C8H12NO8	250.0373	250.0742		0.00																		

1	1	C9H14O8+	250.068319		C9H14O8	250.0500	250.0868		0.00																		

1	1	(NH4)C9H12O7	250.092677		C9H16NO7	250.0742	250.1111		0.00																		

1	1	(NH4)C10H16O6	250.129062		C10H20NO6	250.1107	250.1475		0.00																		

1	1	(NH4)C11H20O5+	250.164899		C11H24NO5	250.1465	250.1833		0.00																		

1	1	C12H28NO4+	250.201285		C12H28NO4	250.1829	250.2197		0.00																		

1	1	<unknown0145>	251.062480			251.0440	251.0810																				

1	1	<unknown0146>	251.091106			251.0726	251.1096																				

1	1	<unknown0147>	251.134521			251.1160	251.1530																				

1	1	<unknown0148>	251.169322			251.1508	251.1878																				

1	1	<unknown0149>	251.205512			251.1870	251.2240																				

1	1	C12H12O6+	252.062839		C12H12O6	252.0443	252.0814		0.00																		

1	1	(NH4)C8H10O8	252.071941		C8H14NO8	252.0534	252.0905		0.00																		

1	1	(NH4)C9H14O7	252.108327		C9H18NO7	252.0898	252.1270		0.00																		

1	1	(NH4)C10H18O6	252.144712		C10H22NO6	252.1262	252.1633		0.00																		

1	1	(NH4)C15H22O2	252.196354		C15H26NO2	252.1778	252.2150		0.00																		

1	1	(NH3)(NH4)C7H6O8	253.067190		C7H13N2O8	253.0486	253.0858		0.00																		

1	1	<unknown0964>	253.079404			253.0608	253.0980																				

1	1	C9H17O8+	253.091794		C9H17O8	253.0731	253.1104		0.00																		

1	1	(NH3)(NH4)C8H10O7	253.103576		C8H17N2O7	253.0850	253.1222		0.00																		

1	1	(NH3)(NH4)C13H14O3+	253.154669		C13H21N2O3	253.1360	253.1732		0.00																		

1	1	C12H14O6+	254.078490		C12H14O6	254.0598	254.0972		0.00																		

1	1	(NH4)C8H12O8	254.087591		C8H16NO8	254.0689	254.1062		0.00																		

1	1	(NH4)C10H20O6	254.160362		C10H24NO6	254.1417	254.1791		0.00																		

1	1	(NH4)C15H24O2	254.212004		C15H28NO2	254.1933	254.2307		0.00																		

1	1	<unknown0150>	255.065333			255.0466	255.0841																				

1	1	<unknown0151>	255.083989			255.0652	255.1027																				

1	1	<unknown0152>	255.104871			255.0861	255.1236																				

1	1	<unknown0153>	255.178323			255.1596	255.1971																				

1	1	<unknown0154>	255.215282			255.1965	255.2340																				

1	1	<unknown0155>	256.071368			256.0526	256.0902																				

1	1	<unknown0156>	256.101015			256.0822	256.1198																				

1	1	<unknown0157>	256.131529			256.1127	256.1503																				

1	1	<unknown0158>	256.182371			256.1635	256.2012																				

1	1	<unknown0159>	256.228205			256.2094	256.2470																				

1	1	<unknown0160>	257.035594			257.0167	257.0545																				

1	1	<unknown0161>	257.079994			257.0611	257.0989																				

1	1	<unknown0162>	257.125098			257.1062	257.1440																				

1	1	<unknown0163>	257.188466			257.1696	257.2074																				

1	1	<unknown0164>	257.232552			257.2137	257.2514																				

1	1	C7H14O10+	258.058148		C7H14O10	258.0392	258.0770		0.00																		

1	1	(NH4)C11H12O6+	258.097214		C11H16NO6	258.0783	258.1162		0.00																		

1	1	(NH4)C12H16O5+	258.133599		C12H20NO5	258.1146	258.1526		0.00																		

1	1	(NH4)C13H20O4+	258.169985		C13H24NO4	258.1510	258.1890		0.00																		

1	1	(NH4)C14H24O3+	258.206370		C14H28NO3	258.1874	258.2254		0.00																		

1	1	(NH4)C15H28O2+	258.242756		C15H32NO2	258.2237	258.2617		0.00																		

1	1	<unknown0170>	259.031391			259.0124	259.0504																				

1	1	<unknown0171>	259.083823			259.0648	259.1028																				

1	1	<unknown0172>	259.118115			259.0991	259.1371																				

1	1	<unknown0173>	259.197698			259.1787	259.2167																				

1	1	<unknown0174>	259.244422			259.2254	259.2634																				

1	1	<unknown0175>	260.083384			260.0643	260.1025																				

1	1	<unknown0176>	260.143973			260.1249	260.1631																				

1	1	<unknown0177>	260.182057			260.1630	260.2011																				

1	1	<unknown0178>	260.221777			260.2027	260.2409																				

1	1	<unknown0179>	260.259352			260.2403	260.2784																				

1	1	<unknown0180>	261.076441			261.0573	261.0956																				

1	1	<unknown0181>	261.108097			261.0889	261.1272																				

1	1	<unknown0182>	261.185712			261.1666	261.2049																				

1	1	<unknown0183>	261.221279			261.2021	261.2404																				

1	1	<unknown0184>	261.243435			261.2243	261.2626																				

1	1	<unknown0185>	262.065003			262.0458	262.0842																				

1	1	<unknown0186>	262.087275			262.0681	262.1065																				

1	1	<unknown0187>	262.129710			262.1105	262.1489																				

1	1	<unknown0188>	262.172954			262.1537	262.1922																				

1	1	<unknown0189>	262.215905			262.1967	262.2351																				

1	1	<unknown0190>	263.070019			263.0507	263.0893																				

1	1	<unknown0191>	263.098301			263.0790	263.1176																				

1	1	<unknown0192>	263.168273			263.1490	263.1876																				

1	1	<unknown0193>	263.205033			263.1857	263.2243																				

1	1	<unknown0194>	263.239655			263.2204	263.2589																				

1	1	<unknown0195>	264.057638			264.0383	264.0770																				

1	1	<unknown0196>	264.080419			264.0611	264.0998																				

1	1	<unknown0197>	264.110410			264.0911	264.1298																				

1	1	<unknown0198>	264.177104			264.1578	264.1965																				

1	1	<unknown0199>	264.216656			264.1973	264.2360																				

1	1	<unknown0200>	265.069887			265.0505	265.0893																				

1	1	<unknown0201>	265.097051			265.0776	265.1165																				

1	1	<unknown0202>	265.148466			265.1291	265.1679																				

1	1	<unknown0203>	265.186144			265.1667	265.2056																				

1	1	<unknown0204>	265.214958			265.1955	265.2344																				

1	1	<unknown0205>	266.062448			266.0430	266.0819																				

1	1	<unknown0206>	266.088044			266.0686	266.1075																				

1	1	<unknown0207>	266.122146			266.1027	266.1416																				

1	1	<unknown0208>	266.163673			266.1442	266.1832																				

1	1	<unknown0209>	266.201183			266.1817	266.2207																				

1	1	<unknown0210>	267.079372			267.0598	267.0989																				

1	1	<unknown0211>	267.122419			267.1029	267.1420																				

1	1	<unknown0212>	267.180503			267.1610	267.2001																				

1	1	<unknown0213>	267.223367			267.2038	267.2429																				

1	1	<unknown0214>	268.058589			268.0390	268.0782																				

1	1	<unknown0215>	268.089561			268.0700	268.1092																				

1	1	<unknown0216>	268.125947			268.1063	268.1456																				

1	1	<unknown0217>	268.155067			268.1355	268.1747																				

1	1	<unknown0218>	268.199908			268.1803	268.2195																				

1	1	<unknown0219>	269.137317			269.1176	269.1570																				

1	1	<unknown0220>	269.154221			269.1345	269.1739																				

1	1	<unknown0221>	269.192600			269.1729	269.2123																				

1	1	<unknown0222>	269.214331			269.1946	269.2340																				

1	1	<unknown0223>	269.248283			269.2286	269.2680																				

1	1	C8H14O10	270.058697		C8H14O10	270.0390	270.0784		0.00																		

1	1	C12H14O7+	270.073404		C12H14O7	270.0537	270.0931		0.00																		

1	1	(NH4)C8H12O9+	270.081957		C8H16NO9	270.0623	270.1017		0.00																		

1	1	C9H18O9	270.095082		C9H18O9	270.0754	270.1148		0.00																		

1	1	(NH4)C10H20O7+	270.154728		C10H24NO7	270.1351	270.1745		0.00																		

1	1	(NH4)C14H20O4	270.170533		C14H24NO4	270.1508	270.1902		0.00																		

1	1	(NH4)C15H24O3	270.206919		C15H28NO3	270.1872	270.2267		0.00																		

1	1	<unknown0224>	271.067800			271.0480	271.0876																				

1	1	<unknown0225>	271.085795			271.0660	271.1056																				

1	1	<unknown0226>	271.169813			271.1500	271.1896																				

1	1	<unknown0227>	271.219475			271.1997	271.2393																				

1	1	<unknown0228>	272.068858			272.0490	272.0887																				

1	1	<unknown0229>	272.215424			272.1955	272.2353																				

1	1	<unknown0230>	272.249979			272.2301	272.2699																				

1	1	<unknown0231>	272.267135			272.2473	272.2870																				

1	1	<unknown0232>	272.298056			272.2782	272.3179																				

1	1	<unknown0233>	273.051923			273.0320	273.0719																				

1	1	<unknown0234>	273.098683			273.0787	273.1186																				

1	1	<unknown0235>	273.224068			273.2041	273.2440																				

1	1	<unknown0236>	273.267091			273.2471	273.2870																				

1	1	(NH4)C16H32O2	274.274604		C16H36NO2	274.2546	274.2946		0.00																		

1	1	<unknown0237>	275.203740			275.1837	275.2238																				

1	1	<unknown0238>	275.241305			275.2212	275.2614																				

1	1	<unknown0239>	275.268848			275.2488	275.2889																				

1	1	<unknown0240>	275.287130			275.2670	275.3072																				

1	1	<unknown0241>	275.362888			275.3428	275.3830																				

1	1	<unknown0242>	276.066064			276.0459	276.0862																				

1	1	<unknown0243>	276.104195			276.0841	276.1243																				

1	1	<unknown0244>	276.160960			276.1408	276.1811																				

1	1	<unknown0245>	276.210703			276.1906	276.2308																				

1	1	<unknown0246>	276.250706			276.2306	276.2709																				

1	1	<unknown0247>	277.087584			277.0674	277.1078																				

1	1	<unknown0248>	277.176483			277.1563	277.1967																				

1	1	<unknown0249>	277.221420			277.2012	277.2416																				

1	1	<unknown0250>	277.250815			277.2306	277.2710																				

1	1	<unknown0251>	278.058481			278.0382	278.0787																				

1	1	<unknown0252>	278.085808			278.0655	278.1061																				

1	1	<unknown0253>	278.139150			278.1189	278.1594																				

1	1	<unknown0254>	278.188301			278.1680	278.2086																				

1	1	<unknown0255>	278.232731			278.2125	278.2530																				

1	1	<unknown0256>	279.069241			279.0489	279.0896																				

1	1	<unknown0257>	279.097083			279.0768	279.1174																				

1	1	<unknown0258>	279.157268			279.1369	279.1776																				

1	1	<unknown0259>	279.184526			279.1642	279.2049																				

1	1	<unknown0260>	279.234229			279.2139	279.2546																				

1	1	<unknown0261>	280.054646			280.0343	280.0750																				

1	1	<unknown0262>	280.080050			280.0597	280.1004																				

1	1	<unknown0263>	280.108386			280.0880	280.1288																				

1	1	<unknown0264>	280.172383			280.1520	280.1928																				

1	1	<unknown0265>	280.219176			280.1988	280.2396																				

1	1	<unknown0266>	281.055886			281.0354	281.0763																				

1	1	<unknown0267>	281.082910			281.0624	281.1034																				

1	1	<unknown0268>	281.119544			281.0991	281.1400																				

1	1	<unknown0269>	281.180396			281.1599	281.2009																				

1	1	<unknown0270>	281.239202			281.2187	281.2597																				

1	1	<unknown0271>	282.070254			282.0497	282.0908																				

1	1	<unknown0272>	282.107281			282.0868	282.1278																				

1	1	<unknown0273>	282.147436			282.1269	282.1680																				

1	1	<unknown0274>	282.190308			282.1698	282.2108																				

1	1	<unknown0275>	282.241276			282.2207	282.2618																				

1	1	<unknown0276>	283.063054			283.0425	283.0836																				

1	1	<unknown0277>	283.099243			283.0786	283.1198																				

1	1	<unknown0278>	283.151954			283.1314	283.1726																				

1	1	<unknown0279>	283.193654			283.1731	283.2143																				

1	1	<unknown0280>	283.254676			283.2341	283.2753																				

1	1	<unknown0281>	284.069055			284.0484	284.0897																				

1	1	<unknown0282>	284.108255			284.0876	284.1289																				

1	1	<unknown0283>	284.169016			284.1484	284.1897																				

1	1	<unknown0284>	284.209948			284.1893	284.2306																				

1	1	<unknown0285>	284.265225			284.2446	284.2859																				

1	1	<unknown0286>	285.079219			285.0585	285.0999																				

1	1	<unknown0287>	285.140637			285.1199	285.1614																				

1	1	<unknown0288>	285.191407			285.1707	285.2121																				

1	1	<unknown0289>	285.227662			285.2069	285.2484																				

1	1	<unknown0290>	285.270770			285.2500	285.2915																				

1	1	<unknown0291>	286.074074			286.0533	286.0949																				

1	1	<unknown0292>	286.148303			286.1275	286.1691																				

1	1	<unknown0293>	286.198415			286.1776	286.2192																				

1	1	<unknown0294>	286.236802			286.2160	286.2576																				

1	1	<unknown0295>	286.277944			286.2571	286.2987																				

1	1	<unknown0296>	287.069115			287.0483	287.0900																				

1	1	<unknown0297>	287.093717			287.0729	287.1146																				

1	1	<unknown0298>	287.200720			287.1799	287.2216																				

1	1	<unknown0299>	287.231649			287.2108	287.2525																				

1	1	<unknown0300>	287.272249			287.2514	287.2931																				

1	1	(NH3)(NH4)C7H9O10	288.080495		C7H16N2O10	288.0595	288.1014		0.00																		

1	1	(NH4)C15H26O4	288.217483		C15H30NO4	288.1966	288.2384		0.00																		

1	1	(NH4)C16H30O3	288.253869		C16H34NO3	288.2329	288.2748		0.00																		

1	1	<unknown0301>	289.077659			289.0567	289.0986																				

1	1	<unknown0302>	289.185884			289.1649	289.2069																				

1	1	<unknown0303>	289.225977			289.2050	289.2470																				

1	1	<unknown0304>	289.257274			289.2363	289.2783																				

1	1	<unknown0305>	289.286093			289.2651	289.3071																				

1	1	<unknown0306>	290.074686			290.0536	290.0957																				

1	1	<unknown0307>	290.104524			290.0835	290.1256																				

1	1	<unknown0308>	290.186618			290.1656	290.2077																				

1	1	<unknown0309>	290.229776			290.2087	290.2508																				

1	1	<unknown0310>	290.267526			290.2465	290.2886																				

1	1	<unknown0311>	291.099741			291.0786	291.1209																				

1	1	<unknown0312>	291.193911			291.1728	291.2150																				

1	1	<unknown0313>	291.230722			291.2096	291.2519																				

1	1	<unknown0314>	291.248869			291.2277	291.2700																				

1	1	<unknown0315>	291.278606			291.2575	291.2997																				

1	1	<unknown0316>	292.089137			292.0679	292.1103																				

1	1	<unknown0317>	292.132395			292.1112	292.1536																				

1	1	<unknown0318>	292.205761			292.1846	292.2270																				

1	1	<unknown0319>	292.248625			292.2274	292.2698																				

1	1	<unknown0320>	293.096221			293.0750	293.1175																				

1	1	<unknown0321>	293.170225			293.1490	293.1915																				

1	1	<unknown0322>	293.212416			293.1912	293.2337																				

1	1	<unknown0323>	293.252268			293.2310	293.2735																				

1	1	<unknown0324>	294.066046			294.0447	294.0874																				

1	1	<unknown0325>	294.102951			294.0816	294.1243																				

1	1	<unknown0326>	294.152900			294.1316	294.1742																				

1	1	<unknown0327>	294.197646			294.1763	294.2190																				

1	1	<unknown0328>	294.231270			294.2099	294.2526																				

1	1	<unknown0329>	295.079707			295.0583	295.1011																				

1	1	<unknown0330>	295.146286			295.1249	295.1677																				

1	1	<unknown0331>	295.204984			295.1836	295.2264																				

1	1	<unknown0332>	295.247367			295.2260	295.2688																				

1	1	<unknown0333>	296.079762			296.0583	296.1012																				

1	1	<unknown0334>	296.118061			296.0966	296.1395																				

1	1	<unknown0335>	296.177952			296.1565	296.1994																				

1	1	<unknown0336>	296.200542			296.1791	296.2220																				

1	1	<unknown0337>	296.256424			296.2350	296.2779																				

1	1	<unknown0338>	297.067374			297.0459	297.0889																				

1	1	<unknown0339>	297.097474			297.0760	297.1190																				

1	1	<unknown0340>	297.150687			297.1292	297.1722																				

1	1	<unknown0341>	297.194315			297.1728	297.2158																				

1	1	<unknown0342>	297.246074			297.2245	297.2676																				

1	1	<unknown0343>	298.071050			298.0495	298.0926																				

1	1	<unknown0344>	298.095108			298.0735	298.1167																				

1	1	<unknown0345>	298.166093			298.1445	298.1877																				

1	1	<unknown0346>	298.201318			298.1797	298.2229																				

1	1	<unknown0347>	298.271281			298.2497	298.2929																				

1	1	<unknown0348>	299.059466			299.0378	299.0811																				

1	1	<unknown0349>	299.084474			299.0628	299.1061																				

1	1	<unknown0350>	299.188912			299.1673	299.2106																				

1	1	<unknown0351>	299.240587			299.2189	299.2622																				

1	1	<unknown0352>	299.278074			299.2564	299.2997																				

1	1	<unknown0353>	300.067085			300.0454	300.0888																				

1	1	<unknown0354>	300.198416			300.1767	300.2201																				

1	1	<unknown0355>	300.289802			300.2681	300.3115																				

1	1	<unknown0356>	301.044103			301.0223	301.0659																				

1	1	<unknown0357>	301.079759			301.0580	301.1015																				

1	1	<unknown0358>	301.188042			301.1663	301.2098																				

1	1	<unknown0359>	301.230801			301.2090	301.2526																				

1	1	<unknown0360>	301.294155			301.2724	301.3159																				

1	1	(NH4)C16H28O4	302.233133		C16H32NO4	302.2113	302.2550		0.00																		

1	1	C18H38O3+	302.281546		C18H38O3	302.2597	302.3034		0.00																		

1	1	(NH4)C18H36O2	302.305904		C18H40NO2	302.2840	302.3277		0.00																		

1	1	<unknown0361>	303.072423			303.0505	303.0943																				

1	1	<unknown0362>	303.201087			303.1792	303.2230																				

1	1	<unknown0363>	303.238395			303.2165	303.2603																				

1	1	<unknown0364>	303.273021			303.2511	303.2949																				

1	1	<unknown0365>	303.309027			303.2871	303.3310																				

1	1	(NH4)C19H26O2+	304.227106		C19H30NO2	304.2051	304.2491		0.00																		

1	1	(NH4)C16H30O4	304.248784		C16H34NO4	304.2268	304.2708		0.00																		

1	1	(NH3)(NH4)C19H26O+	305.258740		C19H33N2O	305.2366	305.2807		0.00																		

1	1	(NH4)C16H32O4+	306.263885		C16H36NO4	306.2418	306.2860		0.00																		

1	1	<unknown0371>	307.082927			307.0608	307.1051																				

1	1	<unknown0372>	307.118285			307.0961	307.1405																				

1	1	<unknown0373>	307.190176			307.1680	307.2124																				

1	1	<unknown0374>	307.231931			307.2097	307.2541																				

1	1	<unknown0375>	307.265289			307.2431	307.2875																				

1	1	<unknown0376>	308.087126			308.0649	308.1094																				

1	1	<unknown0377>	308.127935			308.1057	308.1502																				

1	1	<unknown0378>	308.194040			308.1718	308.2163																				

1	1	<unknown0379>	308.238322			308.2161	308.2606																				

1	1	<unknown0380>	308.271104			308.2489	308.2934																				

1	1	<unknown0381>	309.089690			309.0674	309.1120																				

1	1	<unknown0382>	309.128190			309.1059	309.1505																				

1	1	<unknown0383>	309.203317			309.1810	309.2256																				

1	1	<unknown0384>	309.260385			309.2381	309.2827																				

1	1	C15H18O7+	310.104704		C15H18O7	310.0823	310.1270		0.00																		

1	1	(NH4)C11H16O9+	310.113258		C11H20NO9	310.0909	310.1357		0.00																		

1	1	(NH4)C15H16O6+	310.128514		C15H20NO6	310.1061	310.1509		0.00																		

1	1	(NH4)C16H20O5+	310.164899		C16H24NO5	310.1425	310.1873		0.00																		

1	1	(NH4)C17H24O4+	310.201285		C17H28NO4	310.1789	310.2237		0.00																		

1	1	(NH4)C18H28O3+	310.237670		C18H32NO3	310.2152	310.2600		0.00																		

1	1	<unknown0387>	311.067919			311.0455	311.0904																				

1	1	<unknown0388>	311.122874			311.1004	311.1453																				

1	1	<unknown0389>	311.160769			311.1383	311.1832																				

1	1	<unknown0390>	311.215632			311.1932	311.2381																				

1	1	<unknown0391>	311.283200			311.2607	311.3057																				

1	1	<unknown0392>	312.082342			312.0598	312.1048																				

1	1	<unknown0393>	312.117913			312.0954	312.1404																				

1	1	<unknown0394>	312.176556			312.1540	312.1991																				

1	1	<unknown0395>	312.244754			312.2222	312.2673																				

1	1	<unknown0396>	312.300981			312.2785	312.3235																				

1	1	<unknown0397>	313.087351			313.0648	313.1099																				

