def	fit	ion	x0	tag	sumFormula	x_Lo	x_Hi	d2_Ctr	d2_Lo	d2_Hi	d1_Ctr	d1_Lo	d1_Hi	d0_Ctr	d0_Lo	d0_Hi	calFac	calUnit	charge	ionizFrac	fragOf	isotopeOf	comments	standards	families	baseline	intCalIn
1	1	(NH4)C4H9O6+	171.073739		C4H13NO6	171.0604	171.0871		0.00																		
1	1	C9H15O3+	171.101571		C9H15O3	171.0882	171.1149		0.00																		
1	1	C7H9O5+	173.044450		C7H9O5	173.0310	173.0580		0.00																		
1	1	C8H13O4+	173.080835		C8H13O4	173.0674	173.0943		0.00																		
1	1	(NH4)C8H11O3+	173.104645		C8H15NO3	173.0911	173.1181		0.00																		
1	1	C6H7O6+	175.023714		C6H7O6	175.0101	175.0373		0.00																		
1	1	C7H11O5+	175.060100		C7H11O5	175.0465	175.0737		0.00																		
1	1	(NH3)(NH4)C6H4O4+	175.071333		C6H11N2O4	175.0577	175.0850												1								
1	1	C8H15O4+	175.096485		C8H15O4	175.0828	175.1101		0.00																		
1	1	C10H23O2+	175.169256		C10H23O2	175.1556	175.1828		0.00																		
1	1	C6H9O6+	177.039364		C6H9O6	177.0256	177.0531		0.00																		
1	1	C10H9O3+	177.054621		C10H9O3	177.0409	177.0684		0.00																		
1	1	C7H13O5+	177.075750		C7H13O5	177.0619	177.0895		0.00																		
1	1	C11H13O2+	177.091006		C11H13O2	177.0772	177.1048		0.00																		
1	1	C6H10O6+	178.047189		C6H10O6	178.0333	178.0610		0.00																		
1	1	C6H11O6+	179.055014		C6H11O6	179.0411	179.0690		0.00																		
1	1	C10H11O3+	179.070271		C10H11O3	179.0564	179.0842		0.00																		
1	1	(NH3)(NH4)C6H8O4+	179.102633		C6H15N2O4	179.0887	179.1165		0.00																		
1	1	C10H12O3+	180.078096		C10H12O3	180.0643	180.0920		0.00										0								
1	1	(NH4)C10H12O2+	182.117555		C10H16NO2	182.1034	182.1316		0.00																		
1	1	C8H7O5+	183.028800		C8H7O5	183.0147	183.0431		0.00																		
1	1	C5H11O7+	183.049929		C5H11O7	183.0358	183.0642		0.00																		
1	1	C10H15O3+	183.101571		C10H15O3	183.0874	183.1158		0.00																		
1	1	C8H9O5+	185.044450		C8H9O5	185.0302	185.0588		0.00																		
1	1	C9H13O4+	185.080835		C9H13O4	185.0665	185.0952		0.00																		
1	0	C10H17O3+	185.117221		C10H17O3	185.1029	185.1316		0.00																		
1	0	C8H11O5+	187.060100		C8H11O5	187.0457	187.0746		0.00																		
1	1	C8H13O5+	189.075750		C8H13O5	189.0612	189.0904		0.00																		
1	1	(NH3)(NH4)C8H10O3+	189.123369		C8H17N2O3	189.1088	189.1380		0.00																		
1	1	C7H11O6+	191.055014		C7H11O6	191.0403	191.0697		0.00																		
1	0	C7H13O6+	193.070665		C7H13O6	193.0558	193.0856		0.00																		
1	1	C11H13O3+	193.085921		C11H13O3	193.0710	193.1008		0.00																		
1	1	C9H13O5+	201.075750		C9H13O5	201.0603	201.0911		0.00																		
1	1	C10H17O4+	201.112135		C10H17O4	201.0967	201.1276		0.00																		
1	1	(NH4)C4H9O8+	203.063568		C4H13NO8	203.0480	203.0792		0.00																		
1	1	C9H15O5+	203.091400		C9H15O5	203.0758	203.1070		0.00																		
1	1	(NH3)(NH4)C9H12O3+	203.139019		C9H19N2O3	203.1235	203.1546		0.00																		
1	1	C8H13O6+	205.070665		C8H13O6	205.0550	205.0864		0.00																		
1	1	C13H17O2+	205.122306		C13H17O2	205.1066	205.1380		0.00																		
1	1	C7H11O7+	207.049929		C7H11O7	207.0341	207.0658		0.00																		
1	1	C11H11O4+	207.065185		C11H11O4	207.0493	207.0810		0.00																		
1	1	C8H15O6+	207.086315		C8H15O6	207.0705	207.1021		0.00																		
1	1	(NH3)(NH4)C7H8O5+	207.097548		C7H15N2O5	207.0817	207.1134		0.00																		
1	1	C10H15O5+	215.091400		C10H15O5	215.0750	215.1078		0.00																		
1	1	C9H15O6+	219.086315		C9H15O6	219.0697	219.1030		0.00																		
1	1	(NH4)C7H6O7+	220.045178		C7H10NO7	220.0284	220.0619		0.00																		
1	1	(NH4)C7H7O7+	221.053003		C7H11NO7	221.0362	221.0698		0.00																		
1	1	(NH3)(NH4)C7H6O6+	221.076813		C7H13N2O6	221.0600	221.0936		0.00																		
1	1	(NH3)(NH4)C8H10O5+	221.113198		C8H17N2O5	221.0963	221.1299		0.00																		
1	1	C11H11O5+	223.060100		C11H11O5	223.0432	223.0771		0.00																		
1	1	C8H15O7+	223.081229		C8H15O7	223.0643	223.0982		0.00																		
1	1	(NH4)C7H12O7+	226.092128		C7H16NO7	226.0750	226.1093		0.00																		
1	1	(NH4)C9H8O6+	230.065914		C9H12NO6	230.0485	230.0833		0.00																		
1	1	(NH4)C10H12O5+	230.102299		C10H16NO5	230.0849	230.1197		0.00																		
1	1	(NH4)C11H16O4+	230.138685		C11H20NO4	230.1213	230.1562		0.00																		
1	1	(NH4)C5H9O9+	231.058482		C5H13NO9	231.0413	231.0756		0.00																		
1	1	C10H15O6+	231.086315		C10H15O6	231.0691	231.1034		0.00																		
1	1	C9H13O7+	233.065579		C9H13O7	233.0480	233.0832		0.00																		
1	1	C13H13O4+	233.080835		C13H13O4	233.0633	233.0985		0.00																		
1	1	C10H17O6+	233.101965		C10H17O6	233.0843	233.1195		0.00																		
1	1	(NH3)(NH4)C9H10O5+	233.113198		C9H17N2O5	233.0956	233.1308		0.00																		
1	1	C12H11O5+	235.060100		C12H11O5	235.0424	235.0779		0.00																		
1	1	C9H15O7+	235.081229		C9H15O7	235.0634	235.0990		0.00																		
1	1	C8H13O8+	237.060494		C8H13O8	237.0426	237.0784		0.00																		
1	1	(NH4)C7H8O8+	238.055743		C7H12NO8	238.0378	238.0737		0.00																		
1	1	(NH4)C11H8O5+	238.070999		C11H12NO5	238.0530	238.0890		0.00																		
1	0	(NH4)C14H20O2+	238.180155		C14H24NO2	238.1626	238.1979		0.00										0								
1	1	(NH4)C11H10O5+	240.086649		C11H14NO5	240.0686	240.1048		0.00																		
1	1	(NH4)C8H14O7+	240.107778		C8H18NO7	240.0896	240.1259		0.00																		
1	0	C11H13O6+	241.070665		C11H13O6	241.0529	241.0885		0.00																		
1	1	(NH4)C10H8O6+	242.065914		C10H12NO6	242.0476	242.0841		0.00																		
1	1	(NH4)C11H12O5+	242.102299		C11H16NO5	242.0840	242.1205		0.00																		
1	1	(NH4)C9H8O7+	246.060828		C9H12NO7	246.0423	246.0794		0.00																		
1	1	(NH4)C10H12O6+	246.097214		C10H16NO6	246.0787	246.1157		0.00																		
1	1	(NH4)C11H16O5+	246.133599		C11H20NO5	246.1151	246.1522		0.00																		
1	1	(NH4)C11H18O5+	248.149249		C11H22NO5	248.1305	248.1679		0.00																		
1	1	(NH3)(NH4)C8H8O7+	251.087377		C8H15N2O7	251.0685	251.1063		0.00																		
1	1	(NH3)(NH4)C9H14O6+	253.139413		C9H21N2O6	253.1204	253.1585		0.00																		
1	1	(NH4)C7H10O9+	256.066307		C7H14NO9	256.0475	256.0851		0.00																		
1	1	(NH4)C8H14O8+	256.102693		C8H18NO8	256.0839	256.1215		0.00																		
1	1	C16H33O2+	257.247507		C16H33O2	257.2282	257.2668		0.00																		
1	1	(NH4)C10H14O7+	264.107778		C10H18NO7	264.0885	264.1272		0.00																		
1	1	(NH4)C9H12O8+	266.087043		C9H16NO8	266.0676	266.1065		0.00																		
1	1	(NH4)C10H16O7+	266.123428		C10H20NO7	266.1040	266.1429		0.00																		
1	1	(NH4)C7H8O10+	270.045572		C7H12NO10	270.0254	270.0658		0.00																		
1	1	(NH4)C16H30O2+	272.258406		C16H34NO2	272.2380	272.2787		0.00																		
1	1	(NH3)(NH4)C7H12O9+	275.108507		C7H19N2O9	275.0880	275.1290		0.00																		
1	1	C16H35O3+	275.258071		C16H35O3	275.2375	275.2786		0.00																		
1	1	(NH4)C11H14O7+	276.107778		C11H18NO7	276.0871	276.1283		0.00																		
1	1	(NH4)C12H18O6+	276.144164		C12H22NO6	276.1235	276.1647		0.00																		
1	1	(NH4)C10H14O8+	280.102693		C10H18NO8	280.0818	280.1236		0.00																		
1	1	(NH4)C10H16O8+	282.118343		C10H20NO8	282.0973	282.1393		0.00																		
1	1	C18H37O2+	285.278807		C18H37O2	285.2575	285.3000		0.00																		
1	1	(NH4)C12H16O7+	290.123428		C12H20NO7	290.1019	290.1450		0.00																		
1	1	(NH4)C13H20O6+	290.159814		C13H24NO6	290.1382	290.1813		0.00																		
1	1	(NH4)C11H13O8+	291.094868		C11H17NO8	291.0732	291.1165		0.00																		
1	1	(NH3)(NH4)C11H12O7+	291.118677		C11H19N2O7	291.0971	291.1403		0.00																		
1	1	(NH4)C12H18O7+	292.139078		C12H22NO7	292.1174	292.1608		0.00																		
1	1	(NH3)(NH4)C10H10O8+	293.097942		C10H17N2O8	293.0767	293.1192		0.00																		
1	1	(NH4)C7H16O11+	294.103087		C7H20NO11	294.0812	294.1249		0.00																		
1	0	C10H17O10+	297.081623		C10H17O10	297.0595	297.1036		0.00																		
1	1	C16H25O5+	297.169650		C16H25O5	297.1476	297.1917		0.00																		
1	0	C10H18O10+	298.089448		C10H18O10	298.0673	298.1116		0.00																		
1	1	(NH4)C14H16O6+	298.128514		C14H20NO6	298.1064	298.1506		0.00																		
1	0	C13H15O8+	299.076144		C13H15O8	299.0540	299.0983		0.00																		
1	1	C18H35O3+	299.258071		C18H35O3	299.2359	299.2803		0.00																		
1	1	(NH4)C18H34O2+	300.289706		C18H38NO2	300.2674	300.3120		0.00																		
1	0	(NH3)(NH4)C17H32O2+	303.300605		C17H39N2O2	303.2781	303.3231		0.00																		
1	1	(NH4)C11H14O9+	308.097608		C11H18NO9	308.0748	308.1204		0.00																		
1	1	(NH3)(NH4)C10H10O9+	309.092857		C10H17N2O9	309.0706	309.1152		0.00																		
1	1	(NH3)(NH4)C11H16O8+	311.144892		C11H23N2O8	311.1219	311.1679		0.00																		
1	1	(NH3)(NH4)C12H20O7+	311.181278		C12H27N2O7	311.1583	311.2043		0.00																		
1	1	(NH3)(NH4)C11H18O8+	313.160542		C11H25N2O8	313.1374	313.1837		0.00																		
1	1	(H2O)C13H27O7+	313.185694		C13H29O8	313.1626	313.2089		0.00																		
1	1	(NH4)C16H24O5+	314.196199		C16H28NO5	314.1730	314.2194		0.00																		
1	1	(NH4)C14H18O7+	316.139078		C14H22NO7	316.1156	316.1624		0.00																		
1	1	(NH4)C15H22O6+	316.175464		C15H26NO6	316.1520	316.1988		0.00																		
1	1	(NH4)C16H26O5+	316.211849		C16H30NO5	316.1884	316.2352		0.00																		
1	1	(NH4)C18H34O3+	316.284620		C18H38NO3	316.2612	316.3079		0.00																		
1	0	C10H21O11+	317.107838		C10H21O11	317.0844	317.1313		0.00																		
1	1	C15H25O7+	317.159480		C15H25O7	317.1360	317.1828		0.00																		
1	1	(NH4)C14H20O7+	318.154728		C14H24NO7	318.1312	318.1782		0.00																		
1	1	(NH4)C15H24O6+	318.191114		C15H28NO6	318.1676	318.2146		0.00																		
1	1	(NH4)C14H22O7+	320.170379		C14H26NO7	320.1467	320.1940		0.00																		
1	1	(NH4)C18H22O4+	320.185635		C18H26NO4	320.1620	320.2093		0.00																		
1	1	(NH4)C8H16O12+	322.098001		C8H20NO12	322.0742	322.1217		0.00																		
1	1	(NH4)C13H20O8+	322.149643		C13H24NO8	322.1259	322.1734		0.00																		
1	1	(NH4)C14H24O7+	322.186029		C14H28NO7	322.1622	322.2098		0.00																		
1	1	C18H29O5+	325.200950		C18H29O5	325.1770	325.2250		0.00																		
1	1	(NH4)C18H28O4+	326.232585		C18H32NO4	326.2085	326.2566		0.00																		
1	1	(NH4)C15H18O7+	328.139078		C15H22NO7	328.1149	328.1633		0.00																		
1	1	(NH4)C16H22O6+	328.175464		C16H26NO6	328.1519	328.1991		0.00																		
1	1	(NH4)C17H26O5+	328.211849		C17H30NO5	328.1882	328.2354		0.00																		
1	1	(NH4)C18H30O4+	328.248235		C18H34NO4	328.2240	328.2724		0.00																		
1	1	(NH4)C11H20O10+	330.139472		C11H24NO10	330.1152	330.1638		0.00																		
1	1	(NH4)C12H24O9+	330.175858		C12H28NO9	330.1515	330.2002		0.00																		
1	1	(NH4)C16H24O6+	330.191114		C16H28NO6	330.1668	330.2155		0.00																		
1	1	(NH4)C17H28O5+	330.227499		C17H32NO5	330.2032	330.2518		0.00																		
1	1	(NH4)C15H22O7+	332.170379		C15H26NO7	332.1459	332.1948		0.00																		
1	1	(NH4)C16H26O6+	332.206764		C16H30NO6	332.1823	332.2312		0.00																		
1	0	(NH4)C9H16O12+	334.098001		C9H20NO12	334.0734	334.1226		0.00																		
1	1	(NH4)C14H20O8+	334.149643		C14H24NO8	334.1250	334.1742		0.00																		
1	1	(NH4)C15H24O7+	334.186029		C15H28NO7	334.1614	334.2106		0.00																		
1	1	(NH3)(NH4)C14H22O7+	337.196928		C14H29N2O7	337.1721	337.2218		0.00																		
1	1	(NH3)(NH4)C13H20O8+	339.176192		C13H27N2O8	339.1512	339.2011		0.00																		
1	1	C19H31O5+	339.216600		C19H31O5	339.1916	339.2415		0.00																		
1	1	(NH4)C18H26O5+	340.211849		C18H30NO5	340.1869	340.2369		0.00																		
1	1	(NH4)C19H30O4+	340.248235		C19H34NO4	340.2232	340.2733		0.00																		
1	1	(NH3)(NH4)C12H18O9+	341.155457		C12H25N2O9	341.1304	341.1806		0.00																		
1	1	(NH4)C17H24O6+	342.191114		C17H28NO6	342.1666	342.2156		0.00																		
1	1	(NH4)C18H28O5+	342.227499		C18H32NO5	342.2031	342.2520		0.00																		
1	1	(NH3)(NH4)C19H16O4+	343.165234		C19H23N2O4	343.1400	343.1905		0.00																		
1	1	(NH3)(NH4)C16H20O6+	343.186363		C16H27N2O6	343.1611	343.2116		0.00																		
1	1	(NH4)C17H26O6+	344.206764		C17H30NO6	344.1815	344.2321		0.00																		
1	1	(NH4)C18H30O5+	344.243150		C18H34NO5	344.2179	344.2685		0.00																		
1	1	(NH4)C13H28O9+	346.207158		C13H32NO9	346.1817	346.2326		0.00																		
1	1	(NH4)C15H22O8+	348.165293		C15H26NO8	348.1397	348.1909		0.00																		
1	1	(NH4)C16H26O7+	348.201679		C16H30NO7	348.1761	348.2272		0.00																		
1	1	(NH4)C19H28O5+	354.227499		C19H32NO5	354.2015	354.2535		0.00																		
1	1	C18H27O7+	355.175130		C18H27O7	355.1490	355.2011		0.00																		
1	1	(NH4)C18H26O6+	356.206764		C18H30NO6	356.1807	356.2329		0.00																		
1	1	(NH4)C19H30O5+	356.243150		C19H34NO5	356.2170	356.2693		0.00																		
1	1	(NH4)C17H24O7+	358.186029		C17H28NO7	358.1598	358.2123		0.00																		
1	1	(NH4)C14H28O9+	358.207158		C14H32NO9	358.1809	358.2334		0.00																		
1	1	(NH4)C22H28O3+	358.237670		C22H32NO3	358.2114	358.2639		0.00																		
1	1	(NH4)C16H22O8+	360.165293		C16H26NO8	360.1389	360.1916		0.00																		
1	1	(NH4)C17H26O7+	360.201679		C17H30NO7	360.1753	360.2281		0.00																		
1	1	(NH4)C18H30O6+	360.238064		C18H34NO6	360.2117	360.2645		0.00																																			
1	1	(NH4)C21H28O4+	362.232585		C21H32NO4	362.2061	362.2592		0.00																		
1	1	(NH4)C15H22O9+	364.160208		C15H26NO9	364.1336	364.1870		0.00																		
1	1	(NH4)C16H26O8+	364.196593		C16H30NO8	364.1699	364.2233		0.00																		
1	1	C14H23O11+	367.123488		C14H23O11	367.0966	367.1503		0.00																		
1	1	C18H23O8+	367.138744		C18H23O8	367.1118	367.1656		0.00																		
1	1	(NH3)(NH4)C18H20O6+	367.186363		C18H27N2O6	367.1595	367.2133		0.00																		
1	1	(NH4)C17H18O8+	368.133993		C17H22NO8	368.1070	368.1609		0.00																		
1	1	(NH4)C19H26O6+	368.206764		C19H30NO6	368.1799	368.2338		0.00																		
1	1	(NH4)C20H30O5+	368.243150		C20H34NO5	368.2161	368.2701		0.00																		
1	1	C19H29O7+	369.190780		C19H29O7	369.1637	369.2178		0.00																		
1	1	(NH4)C15H28O9+	370.207158		C15H32NO9	370.1801	370.2342		0.00																		
1	1	(NH4)C19H28O6+	370.222414		C19H32NO6	370.1954	370.2496		0.00																		
1	1	(NH4)C16H32O8+	370.243543		C16H36NO8	370.2164	370.2706		0.00																		
1	0	C16H19O10+	371.097273		C16H19O10	371.0701	371.1244		0.00																		
1	0	C13H23O12+	371.118403		C13H23O12	371.0912	371.1456		0.00																		
1	0	C14H27O11+	371.154788		C14H27O11	371.1276	371.1819		0.00																		
1	1	C15H31O10+	371.191174		C15H31O10	371.1640	371.2184		0.00																		
1	1	(NH4)C18H26O7+	372.201679		C18H30NO7	372.1745	372.2289		0.00																		
1	1	(NH4)C19H30O6+	372.238064		C19H34NO6	372.2109	372.2654		0.00																		
1	0	(NH3)(NH4)C10H10O13+	373.072515		C10H17N2O13	373.0452	373.0998		0.00																		
1	0	C12H21O13+	373.097667		C12H21O13	373.0704	373.1250		0.00																		
1	1	C18H29O8+	373.185694		C18H29O8	373.1584	373.2130		0.00																		
1	0	(NH4)C11H16O13+	374.092916		C11H20NO13	374.0655	374.1203		0.00																		
1	1	(NH4)C17H24O8+	374.180943		C17H28NO8	374.1536	374.2083		0.00																		
1	1	(NH4)C19H32O6+	374.253714		C19H36NO6	374.2264	374.2812		0.00																		
1	0	(NH4)C11H18O13+	376.108566		C11H22NO13	376.0810	376.1360		0.00																		
1	1	(NH4)C16H22O9+	376.160208		C16H26NO9	376.1327	376.1877		0.00																		
1	1	(NH4)C17H26O8+	376.196593		C17H30NO8	376.1691	376.2241		0.00																		
1	1	(NH4)C18H30O7+	376.232979		C18H34NO7	376.2054	376.2604		0.00																		
1	1	(NH4)C16H24O9+	378.175858		C16H28NO9	378.1483	378.2036		0.00																		
1	0	(NH4)C20H24O6+	378.191114		C20H28NO6	378.1635	378.2187		0.00																		
1	1	(NH4)C17H28O8+	378.212243		C17H32NO8	378.1846	378.2399		0.00																		
1	1	(NH4)C18H18O8+	380.133993		C18H22NO8	380.1062	380.1618		0.00																		
1	1	(NH4)C16H26O9+	380.191508		C16H30NO9	380.1637	380.2193		0.00																		
1	1	(NH4)C20H30O6+	384.238064		C20H34NO6	384.2100	384.2661		0.00																		
1	1	(NH4)C19H28O7+	386.217329		C19H32NO7	386.1891	386.2455		0.00																		
1	1	(NH4)C20H32O6+	386.253714		C20H36NO6	386.2255	386.2819		0.00																		
1	1	C18H27O9+	387.164959		C18H27O9	387.1367	387.1932		0.00																		
1	1	(NH3)(NH4)C14H24O10+	387.197322		C14H31N2O10	387.1691	387.2256		0.00																		
1	1	(NH4)C18H26O8+	388.196593		C18H30NO8	388.1683	388.2249		0.00																		
1	1	(NH4)C19H30O7+	388.232979		C19H34NO7	388.2047	388.2614		0.00																		
1	0	(NH4)C16H20O10+	390.139472		C16H24NO10	390.1110	390.1680		0.00																		
1	1	(NH4)C18H28O8+	390.212243		C18H32NO8	390.1837	390.2407		0.00																		
1	1	(NH4)C19H32O7+	390.248629		C19H36NO7	390.2201	390.2771		0.00																		
1	0	(NH4)C15H18O11+	392.118737		C15H22NO11	392.0901	392.1473		0.00																		
1	1	(NH4)C17H26O9+	392.191508		C17H30NO9	392.1629	392.2201		0.00																		
1	1	(NH4)C18H30O8+	392.227893		C18H34NO8	392.1993	392.2565		0.00																		
1	1	(NH4)C19H26O8+	400.196593		C19H30NO8	400.1675	400.2258		0.00																		
1	1	(NH4)C20H30O7+	400.232979		C20H34NO7	400.2038	400.2621		0.00																		
1	1	(NH4)C15H28O11+	402.196987		C15H32NO11	402.1677	402.2263		0.00																		
1	1	(NH4)C19H28O8+	402.212243		C19H32NO8	402.1829	402.2415		0.00																		
1	1	(NH4)C18H26O9+	404.191508		C18H30NO9	404.1620	404.2209		0.00																		
1	1	(NH4)C19H30O8+	404.227893		C19H34NO8	404.1984	404.2573		0.00																		
1	1	(NH4)C17H24O10+	406.170772		C17H28NO10	406.1412	406.2004		0.00																		
1	1	(NH4)C18H28O9+	406.207158		C18H32NO9	406.1776	406.2368		0.00																		
1	1	(NH4)C19H32O8+	406.243543		C19H36NO8	406.2140	406.2731		0.00																		
1	1	(NH4)C17H26O10+	408.186423		C17H30NO10	408.1567	408.2162		0.00																		
1	1	(NH4)C18H30O9+	408.222808		C18H34NO9	408.1931	408.2525		0.00																		
1	0	(NH4)C20H38O7+	408.295579		C20H42NO7	408.2658	408.3253		0.00																		
1	0	(NH4)C24H38O4+	408.310835		C24H42NO4	408.2811	408.3406		0.00																		
1	1	(NH4)C20H30O8+	416.227893		C20H34NO8	416.1976	416.2582		0.00																		
1	1	(NH4)C19H28O9+	418.207158		C19H32NO9	418.1767	418.2375		0.00																		
1	1	(NH4)C20H32O8+	418.243543		C20H36NO8	418.2131	418.2739		0.00																		
1	1	(NH4)C19H30O9+	420.222808		C19H34NO9	420.1922	420.2533		0.00																		
1	1	(NH4)C14H28O13+	422.186816		C14H32NO13	422.1561	422.2175		0.00																		
1	1	(NH4)C15H32O12+	422.223202		C15H36NO12	422.1926	422.2539		0.00																		
1	1	(NH4)C20H36O8+	422.274844		C20H40NO8	422.2442	422.3055		0.00																		
1	1	(NH4)C20H30O9+	432.222808		C20H34NO9	432.1914	432.2542		0.00																		
1	1	(NH4)C15H28O13+	434.186816		C15H32NO13	434.1553	434.2183		0.00																		
1	1	(NH4)C27H28O4+	434.232585		C27H32NO4	434.2010	434.2641		0.00																		
1	1	(NH4)C19H30O10+	436.217723		C19H34NO10	436.1861	436.2494		0.00																		
1	1	(NH4)C20H34O9+	436.254108		C20H38NO9	436.2225	436.2857		0.00																		
1	1	(NH4)C18H28O11+	438.196987		C18H32NO11	438.1653	438.2288		0.00																		
1	1	(NH4)C15H32O13+	438.218117		C15H36NO13	438.1864	438.2499		0.00																		
1	0	C15H25O15+	445.118796		C15H25O15	445.0865	445.1510		0.00																		
1	1	(NH4)C16H30O13+	448.202467		C16H34NO13	448.1700	448.2349		0.00																		
1	1	(NH4)C16H32O13+	450.218117		C16H36NO13	450.1855	450.2508		0.00																		
1	1	(NH4)C19H30O11+	452.212637		C19H34NO11	452.1799	452.2454		0.00																		
1	0	C15H27O16+	463.129361		C15H27O16	463.0959	463.1629		0.00																		
1	0	(NH3)(NH4)C18H20O12+	463.155851		C18H27N2O12	463.1234	463.1883		0.00																		
1	1	(NH4)C18H22O13+	464.139866		C18H26NO13	464.1063	464.1734		0.00																		
1	1	(NH4)C20H30O11+	464.212637		C20H34NO11	464.1791	464.2462		0.00																		
1	0	(NH3)(NH4)C17H18O13+	465.135115		C17H25N2O13	465.1026	465.1677		0.00																		
1	0	(NH4)C17H26O18+	536.145739		C17H30NO18	536.1072	536.1842		0.00																		
1	0	(NH3)(NH4)C20H22O15+	537.156245		C20H29N2O15	537.1177	537.1949		0.00																		
1	0	(NH4)C17H28O18+	538.161390		C17H32NO18	538.1240	538.1988		0.00																		
1	0	(NH4)C20H32O20+	610.182519		C20H36NO20	610.1388	610.2261		0.00																		
1	0	(NH3)(NH4)C19H28O20+	611.177768		C19H35N2O20	611.1341	611.2215		0.00																		
1	0	(NH4)C23H30O18+	612.177040		C23H34NO18	612.1333	612.2208		0.00																		
1	0	(NH4)C26H34O20+	684.198169		C26H38NO20	684.1494	684.2469		0.00																		
1	0	C26H37O21+	685.182185		C26H37O21	685.1333	685.2310		0.00																		
1	0	(NH4)C3H4O+	74.060040		C3H8NO	74.0529	74.0672		0.00																		
1	1	(H3O)C2H6O2+	81.054621		C2H9O3	81.0469	81.0621		0.00																		
1	0	(NH4)H2O4+	84.029134		H6NO4	84.0218	84.0365		0.00																		
1	1	C3H7O3+	91.038970		C3H7O3	91.0307	91.0472		0.00																		
1	0	H11O5+	91.060100		H11O5	91.0518	91.0683		0.00																		
1	1	(H3O)C2H6O3+	97.049535		C2H9O4	97.0413	97.0577		0.00																		
1	1	C4H5O3+	101.023320		C4H5O3	101.0145	101.0322		0.00																		
1	0	(NH4)C7H9+	111.104251		C7H13N	111.0950	111.1135		0.00																		
1	1	(NH4)C5H2O2+	112.039305		C5H6NO2	112.0300	112.0486		0.00																		
1	1	(NH4)C2H6O4+	112.060434		C2H10NO4	112.0511	112.0697		0.00																		
1	1	(H3O)C2H6O4+	113.044450		C2H9O5	113.0351	113.0538		0.00																		
1	1	(NH4)C2H4O5+	126.039699		C2H8NO5	126.0294	126.0499		0.00																		
1	1	C9H7O+	131.049141		C9H7O	131.0386	131.0598		0.00																		
1	1	C10H11+	131.085527		C10H11	131.0749	131.0961		0.00																		
1	1	(NH4)C5H6O3+	132.065520		C5H10NO3	132.0547	132.0764		0.00																		
1	1	(NH4)C6H10O2+	132.101905		C6H14NO2	132.0910	132.1127		0.00																		
1	1	(NH3)(NH4)C5H8O2+	135.112804		C5H15N2O2	135.1020	135.1237		0.00																		
1	1	(NH4)C3H4O5+	138.039699		C3H8NO5	138.0285	138.0509		0.00																		
1	1	C4H10O5+	138.052275		C4H10O5	138.0410	138.0635		0.00																		
1	1	(NH4)C4H8O4+	138.076084		C4H12NO4	138.0648	138.0873		0.00																		
1	1	(NH4)C8H8O+	138.091340		C8H12NO	138.0801	138.1026		0.00																		
1	1	C6H8O5+	160.036625		C6H8O5	160.0240	160.0493		0.00																		
1	1	(NH4)C9H18O+	160.169591		C9H22NO	160.1570	160.1822		0.00																		
1	1	(NH3)(NH4)C5H11O4+	170.126108		C5H18N2O4	170.1129	170.1394		0.00																		
1	1	C10H19O2+	171.137956		C10H19O2	171.1247	171.1513		0.00																		
1	1	C9H17O3+	173.117221		C9H17O3	173.1038	173.1307		0.00																		
1	1	C12H15O+	175.111741		C12H15O	175.0981	175.1253		0.00																		
1	1	(NH4)C6H6O5+	176.055349		C6H10NO5	176.0417	176.0690		0.00																		
1	1	C6H13O6+	181.070665		C6H13O6	181.0566	181.0846		0.00																		
1	1	C11H19O2+	183.137956		C11H19O2	183.1238	183.1520		0.00																		
1	1	(H3O)C5H10O6+	185.065579		C5H13O7	185.0514	185.0798		0.00																		
1	1	C7H9O6+	189.039364		C7H9O6	189.0249	189.0539		0.00																		
1	0	(NH3)(NH4)C6H6O5+	193.081898		C6H13N2O5	193.0672	193.0966		0.00																		
1	1	(NH4)C6H8O6+	194.065914		C6H12NO6	194.0511	194.0807		0.00																		
1	1	C6H11O7+	195.049929		C6H11O7	195.0351	195.0649		0.00																		
1	1	(NH3)(NH4)C6H8O5+	195.097548		C6H15N2O5	195.0827	195.1125		0.00																		
1	1	C9H9O5+	197.044450		C9H9O5	197.0295	197.0595		0.00																		
1	1	(NH3)(NH4)C5H6O6+	197.076813		C5H13N2O6	197.0619	197.0918		0.00																		
1	1	C11H17O3+	197.117221		C11H17O3	197.1023	197.1322		0.00																		
1	1	C12H21O2+	197.153606		C12H21O2	197.1386	197.1686		0.00																		
1	1	C9H11O5+	199.060100		C9H11O5	199.0450	199.0752		0.00																		
1	1	(NH3)(NH4)C5H8O6+	199.092463		C5H15N2O6	199.0774	199.1076		0.00																		
1	1	(NH3)(NH4)C6H12O5+	199.128848		C6H19N2O5	199.1137	199.1440		0.00																		
1	1	(NH3)(NH4)C10H12O2+	199.144104		C10H19N2O2	199.1290	199.1592		0.00																		
1	1	C8H9O6+	201.039364		C8H9O6	201.0239	201.0547		0.00										1								
1	1	C5H13O8+	201.060494		C5H13O8	201.0453	201.0757		0.00																		
1	1	(NH3)(NH4)C5H10O6+	201.108113		C5H17N2O6	201.0928	201.1233		0.00																		
1	1	C8H11O6+	203.055014		C8H11O6	203.0394	203.0706		0.00										1								
1	1	C12H11O3+	203.070271		C12H11O3	203.0549	203.0857		0.00																		
